"hsap_ensembl_gid","hsap_gene_name","control_1","control_2","control_3","control_4","conditioned_1","conditioned_2","conditioned_3","conditioned_4"
"ENSG00000001626","CFTR",0,0.473612239457284,0.168407072620256,0.624113373017028,0.832957313145521,0.53726024026794,1.35080570980146,1.39036970395336
"ENSG00000001629","ANKIB1",67.9374871041366,65.5558274782124,70.3941563552668,73.2293024339979,88.1653279144798,82.5427096411653,123.973946255112,104.889490466242
"ENSG00000001630","CYP51A1",22.3836778526541,27.8247190681154,22.398140658494,24.5900668968709,18.2289504299924,18.8529502494022,14.5086539200898,13.9036970395336
"ENSG00000001631","KRIT1",13.2487174317061,13.892625690747,12.9673445917597,10.9427878068986,16.3387780655468,17.8272716088907,21.3127123102009,21.2448490764074
"ENSG00000002016","RAD52",1.39141781246228,1.8549812712077,1.43146011727217,1.70590988624654,1.69795144602741,1.36757152068203,1.60095491532025,1.22352533947896
"ENSG00000002330","BAD",42.2870022135276,45.7430487942494,44.7120777806778,42.4397093651579,32.9979243284572,31.7471960158328,26.0655472150579,29.9763708172345
"ENSG00000002549","LAP3",113.793778488763,112.798648364077,125.21065849316,138.969244391792,171.685316967187,192.87642625619,176.705398778473,177.133100283659
"ENSG00000002586","CD99",503.874737391232,517.973919219783,521.304093296001,467.086448365944,335.681797197645,367.583688023319,235.190283028766,298.484568044708
"ENSG00000002587","HS3ST1",0.0604964266287949,0,0.421017681550639,0.249645349206811,0.576662755254592,0.488418400243581,0.200119364415032,0.444918305265077
"ENSG00000002726","AOC1",0,0.0789353732428807,0,0.124822674603406,0.224257738154563,0.195367360097433,0.100059682207516,0
"ENSG00000002745","WNT16",0.0604964266287949,0,0,0.166430232804541,0,0,0.150089523311274,0
"ENSG00000002746","HECW1",0,0.0394676866214404,0,0.0832151164022704,0.0320368197363662,0.0488418400243581,0,0
"ENSG00000002822","MAD1L1",34.9669345914434,36.9812223642896,36.881148903836,32.8283634206957,25.3090875917293,26.9118538534213,19.2614888249468,19.020257550082
"ENSG00000002834","LASP1",326.499214515606,329.673586348891,336.561534631581,330.780087699025,322.995216582044,332.124512165635,307.783582470319,286.694232955184
"ENSG00000002919","SNX11",24.8035349178059,22.851790553814,26.2715033287599,23.3002325926357,21.3044851246835,20.9043075304253,18.1108024795604,21.078004711933
"ENSG00000002933","TMEM176A",0.12099285325759,0.434144552835844,0.421017681550639,0.374468023810217,0.897030952618254,0.683785760341014,0.850507298763885,0.667377457897615
"ENSG00000003056","M6PR",139.625752659259,147.885421770537,146.514153179622,149.121488592869,126.064885662601,135.145371347399,128.776811001073,127.747168399235
"ENSG00000003096","KLHL13",0.967942826060718,1.53923977823617,1.01044243572153,1.04018895502838,1.37758324866375,1.31872968065767,1.65098475642401,1.33475491579523
"ENSG00000003137","CYP26B1",0.12099285325759,0.0789353732428807,0,0.0832151164022704,0,0,0.0500298411037579,0
"ENSG00000003147","ICA1",2.2988642118942,2.4469965705293,1.5156636535823,1.87234011905108,1.92220918418197,2.49093384124227,2.80167110181044,1.6128288565859
"ENSG00000003249","DBNDD1",2.84333205155336,2.76273806350082,3.19973437978485,2.20520058466017,4.19682338546397,3.12587776155892,4.35259617602694,2.39143589079979
"ENSG00000003393","ALS2",17.1809851625777,18.1156681592411,17.1775214072661,19.0562616561199,16.9795144602741,18.5110573692317,20.662324375852,18.575339244817
"ENSG00000003400","CASP10",33.5755167789811,31.4162785506665,30.0606624627156,33.2860465609082,37.5151159112848,34.1892880170507,37.822559874441,40.3763362028057
"ENSG00000003402","CFLAR",441.74490724346,405.609415408542,429.185424572721,410.375346537796,410.583881741269,428.733671733816,507.802887203143,477.675415490218
"ENSG00000003436","TFPI",10.5263782334103,8.13034344401671,9.76761021197482,8.73758722223839,7.27235808015513,7.96121992397038,15.5592805832687,13.0694752171616
"ENSG00000003509","NDUFAF7",19.7218350809871,21.7466953284136,19.1984062787091,19.6803750291369,16.1785939668649,14.8967612074292,17.4103847041078,15.683370260594
"ENSG00000003756","RBM5",22.8676492656845,18.549812712077,16.8407072620255,24.92292736248,36.8103058770848,30.9168847354187,42.1251262093642,39.7089587449081
"ENSG00000003987","MTMR7",0.241985706515179,0.118403059864321,0.252610608930383,0.416075582011352,0.224257738154563,0.195367360097433,0.650387934348853,0.222459152632538
"ENSG00000003989","SLC7A2",0.0604964266287949,0,0,0.332860465609082,0.128147278945465,0.244209200121791,0.100059682207516,0.111229576316269
"ENSG00000004059","ARF5",64.3077015064089,67.5292118092844,59.952917852811,63.2018809075244,53.2451944018406,51.4792993856735,42.0750963682604,46.8276516291493
"ENSG00000004139","SARM1",9.01396756769043,9.74851859549577,9.76761021197482,10.4018895502838,16.1785939668649,12.1616181660652,12.9577288458733,13.3475491579523
"ENSG00000004142","POLDIP2",67.8769906775078,64.8848768056479,66.7734042939313,68.4860407990685,77.593177401479,72.6766579562449,64.3884055005365,67.4051232476591
"ENSG00000004399","PLXND1",10.0424068203799,6.67003903902342,8.58876070363303,9.5697383862611,9.13049362486437,8.74268936436011,11.156654566138,11.567875936892
"ENSG00000004455","AK2",232.850746094231,241.779048242944,253.452644293485,231.213200923708,177.932496815778,181.740486730637,153.691671870744,174.40797566391
"ENSG00000004468","CD38",13.7326888447364,11.8008382998107,12.3779198375888,16.018909907437,28.1603645482659,27.0583793734944,54.9327655319262,40.1538770501732
"ENSG00000004478","FKBP4",219.602028662525,198.719802138952,211.01406199318,221.893107886654,174.568630743459,180.812491770174,155.592805832687,166.510675745455
"ENSG00000004487","KDM1A",103.569882388497,107.273172237075,111.73809268354,113.588633889099,110.174623073363,114.924849577315,105.062666317892,97.1590349122611
"ENSG00000004534","RBM6",35.4509060044738,31.7714877302595,36.2917241496651,34.4510581905399,38.9567727994213,46.2043806630428,43.4259020780619,39.9314178975406
"ENSG00000004660","CAMKK1",5.68666410310672,4.65718702132996,4.5469909607469,4.99290698413622,4.61330204203673,3.56545432177814,3.8022679238856,4.3379534763345
"ENSG00000004700","RECQL",211.253521787752,208.231514614719,209.161584194357,207.205639841653,188.953162805088,214.073784826762,254.351712171505,232.024896195738
"ENSG00000004766","CCDC132",11.9177960458726,11.8008382998107,11.9569021560381,11.5669011799156,14.4165688813648,15.6293888077946,18.9613097783243,16.0726737777009
"ENSG00000004776","HSPB6",0.181489279886385,0.315741492971523,0.0842035363101278,0.291252907407946,0.25629455789093,0.195367360097433,0.200119364415032,0.166844364474404
"ENSG00000004777","ARHGAP33",8.04602474162972,12.0771121061607,8.67296423994316,6.69881687038277,5.22200161702769,4.10271456204608,3.00179046622548,2.891968984223
"ENSG00000004779","NDUFAB1",68.8449335035685,64.529667626055,60.8791567522224,66.5720931218163,47.4465300295584,54.556335307208,46.7278715909099,52.2222860804884
"ENSG00000004799","PDK4",0,0,0,0,0,0,0.0500298411037579,0.0556147881581346
"ENSG00000004809","SLC22A16",0,0,0,0,0.160184098681831,0,0.0500298411037579,0
"ENSG00000004838","ZMYND10",0.665460692916743,0.789353732428807,0.589424754170894,0.790543605821569,0.768883673672789,0.683785760341014,0.400238728830063,0.889836610530154
"ENSG00000004846","ABCB5",0,0.0394676866214404,0,0.0416075582011352,0,0,0,0
"ENSG00000004848","ARX",0,0,0.252610608930383,0.0416075582011352,0,0,0,0
"ENSG00000004864","SLC25A13",3.99276415750046,1.61817515147905,3.0313273071646,2.57966860847038,4.51719158282764,3.07703592153456,5.30316315699834,4.39356826449263
"ENSG00000004866","ST7",14.9426173773123,17.0500406204622,13.5567693459306,17.1423139788677,13.6797220274284,12.3081436861383,10.6563561551004,13.0694752171616
"ENSG00000004897","CDC27",92.015064902397,98.9849580465724,86.0560141089506,94.2827268837724,104.151700962927,95.3392717275471,140.58385350156,117.736506530771
"ENSG00000004939","SLC4A1",0,0,0.0842035363101278,0.0416075582011352,0,0,0,0
"ENSG00000004948","CALCR",0,0,0,0,0,0,0,0
"ENSG00000004961","HCCS",53.1763590067107,53.7549891784018,50.2695111771463,50.5531832143793,33.9590289205482,37.6570586587801,38.0727090799598,40.1538770501732
"ENSG00000004975","DVL2",25.0455206243211,26.6406884694722,32.1657508704688,26.0463314339106,34.7919862336937,28.7190019343226,28.4169497469345,27.4737053501185
"ENSG00000005001","PRSS22",5.98914623625069,4.77559008119428,5.38902632384818,6.28274128837141,3.78034472889121,2.97935224148585,3.8022679238856,2.66950983159046
"ENSG00000005007","UPF1",155.657305715889,165.606413063564,159.313090698762,152.658131039965,156.595974871358,141.836703430736,131.328332897365,126.078724754491
"ENSG00000005020","SKAP2",7.19907476882659,9.63011553563145,7.49411473160137,8.19668896562363,11.3410341866736,10.3544700851639,11.8070425004869,11.9571794539989
"ENSG00000005022","SLC25A5",409.076836863911,399.412988608976,375.54777194317,390.486933717654,277.727190294559,279.033432059158,257.60365184325,272.178773245911
"ENSG00000005059","CCDC109B",62.3113194276587,68.7921777811705,57.0899976182666,66.1976250980061,76.4398518909698,69.6973057147591,75.845239113297,78.4168513029698
"ENSG00000005073","HOXA11",0,0.0789353732428807,0.168407072620256,0.166430232804541,0.160184098681831,0.293051040146149,0.0500298411037579,0
"ENSG00000005075","POLR2J",35.087927444701,35.4814502726749,30.8184942895068,30.3735174868287,26.1740817246112,22.4672464112047,22.0131300856535,21.9678413224632
"ENSG00000005100","DHX33",22.2626849993965,29.0482173533801,25.5136715019687,26.3375843413186,29.2496164193024,26.5211191332265,30.7683522788111,28.530386325123
"ENSG00000005102","MEOX1",0.362978559772769,0.434144552835844,0.168407072620256,0.457683140212487,1.18536233024555,1.07452048053588,0.750447616556369,0.834221822372019
"ENSG00000005108","THSD7A",0,0,0,0,0,0,0,0
"ENSG00000005156","LIG3",17.4834672957217,18.5103450254555,21.724512368013,20.4709186349585,18.6774659063015,15.7759143278677,14.6087136022973,15.2384519553289
"ENSG00000005175","RPAP3",47.6711841834903,42.033086251834,47.0697767973614,42.6061395979624,39.5013987349395,45.6671204227749,62.5373013796974,57.83937968446
"ENSG00000005187","ACSM3",8.59049258128887,7.41992508483079,7.66252180422163,7.4477529180032,4.4531179433549,4.44460744221659,3.95235744719688,5.72832318028786
"ENSG00000005189","AC004381.6",7.98552831500092,10.3800015814388,9.34659253042418,8.07186629102023,8.42568359066431,8.15658728406781,4.60274538154573,5.11656051054838
"ENSG00000005194","CIAPIN1",30.9136740073142,33.9027428078173,33.4288039151207,33.7437297011206,33.4784766245027,36.4360126581712,30.7683522788111,26.6394835277465
"ENSG00000005238","FAM214B",17.4229708690929,16.1422838281691,18.6931850608484,20.9702093333721,24.315946179902,24.7628128923496,26.5658456260955,23.9143589079979
"ENSG00000005243","COPZ2",0.846949972803128,1.26296597188609,1.17884950834179,0.748936047620434,0.993141411827353,1.1722041605846,1.10065650428267,1.50159928026963
"ENSG00000005249","PRKAR2B",0.967942826060718,0.828821419050247,1.09464597203166,1.49787209524087,2.62701921838203,2.19788280109612,5.00298411037579,4.39356826449263
"ENSG00000005302","MSL3",75.0155690197056,67.3713410627987,69.8047316010959,72.1891134789696,72.8517280804968,78.7330461192653,89.6034454168305,85.9804624924761
"ENSG00000005339","CREBBP",115.729664140885,94.4067063984853,117.548136688938,86.0860379181487,129.492825374392,122.251125580968,150.890000768934,124.187821957115
"ENSG00000005379","BZRAP1",5.14219626344756,3.78889791565827,3.957566206576,4.11914826191238,4.48515476309127,4.7865003223871,6.3037599790735,5.28340487502279
"ENSG00000005381","MPO",0,0,0,0,0.0320368197363662,0,0.100059682207516,0.111229576316269
"ENSG00000005421","PON1",0,0,0,0,0,0,0,0
"ENSG00000005436","GCFC2",11.0708460730695,15.5108008422261,12.1253092286584,14.2297849047882,13.7117588471647,13.3826641666741,20.4121751703332,18.9646427619239
"ENSG00000005448","WDR54",60.6174194820524,68.2001624818489,65.6787583218997,59.9148838096347,43.217669824358,42.8831355413864,25.9154576917466,31.5335848856623
"ENSG00000005469","CROT",4.718721277046,3.94676866214404,4.5469909607469,5.11772965873963,5.92681165122775,5.47028608272811,6.25373013796974,6.22885627371107
"ENSG00000005471","ABCB4",0.241985706515179,0.355209179592963,0,0.124822674603406,0.192220918418197,0.0976836800487163,0.25014920551879,0.0556147881581346
"ENSG00000005483","KMT2E",158.13765920767,114.416823515556,159.565701307692,122.076575762131,169.827181422477,165.671521362623,186.711366999225,188.144828338969
"ENSG00000005486","RHBDD2",76.5279796854255,74.3176539081722,67.9522538022731,65.5319041667879,56.8012813925773,54.3121261070863,46.9780207964287,52.889663538386
"ENSG00000005513","SOX8",4.17425343738685,3.07847955647235,3.87336267026588,4.61843896032601,3.23571879337299,2.19788280109612,2.75164126070669,3.33688728948808
"ENSG00000005700","IBTK",65.8201121721288,77.7908103308589,60.9633602885325,67.4874594022413,67.4375055450509,60.6127234702285,92.6552657241597,72.7441429108401
"ENSG00000005801","ZNF195",18.6933958282976,18.7076834585627,18.1879638429876,17.1007064206666,16.5950726234377,16.4597000882087,19.3615485071543,20.6887011948261
"ENSG00000005810","MYCBP2",83.0615937613353,61.9642679956614,83.3615009470265,63.40991869853,121.515657260037,112.043181015878,190.413575240903,148.046566076954
"ENSG00000005812","FBXL3",117.726046219635,112.798648364077,115.948269499046,115.960264706564,82.2064794435157,86.8896334033331,124.424214825046,107.892689026781
"ENSG00000005844","ITGAL",159.226594886988,174.683980986495,161.165568497585,171.131886881269,221.758866215127,189.84823217468,206.773333281832,186.976917787649
"ENSG00000005882","PDK2",20.1453100673887,17.839394352891,17.9353532340572,17.8080349100859,22.8742892917655,20.1228380900356,16.8600564519664,16.6844364474404
"ENSG00000005884","ITGA3",30.9136740073142,29.127152726623,35.618095859184,31.4553140000582,66.4123273134872,59.5870448297169,52.281183953427,48.0511769686283
"ENSG00000005889","ZFX",83.6060616009945,93.9725618456495,80.9195983940328,94.1579042091689,82.0783321645702,79.1237808394602,90.0537139867643,91.4863265201314
"ENSG00000005893","LAMP2",154.023902196912,174.802384046359,152.661011330262,159.897846166963,158.293926317385,165.671521362623,214.327839288499,190.981182535034
"ENSG00000005955","GGNBP2",160.920494832594,179.735844874039,173.038267117313,151.493119410333,116.261618823273,117.56230893863,119.921529125708,120.572860726836
"ENSG00000005961","ITGA2B",0.604964266287949,0.828821419050247,0.589424754170894,0.915366280424974,0.608699574990958,0.634943920316656,0.25014920551879,0.500533093423211
"ENSG00000005981","ASB4",0.241985706515179,0.0394676866214404,0,0,0.0961104592090986,0.146525520073074,0.100059682207516,0.111229576316269
"ENSG00000006007","GDE1",146.522345294941,135.65043891789,134.473047487274,149.828817082288,110.751285828618,97.8302055687894,126.575497992508,117.45843258998
"ENSG00000006015","C19orf60",7.32006762208418,7.89353732428807,8.33615009470265,7.40614535980207,7.52865263804606,7.47280152372679,4.25253649381942,4.83848656975771
"ENSG00000006016","CRLF1",0.12099285325759,0.0789353732428807,0.252610608930383,0.124822674603406,0.0961104592090986,0.0488418400243581,0,0
"ENSG00000006025","OSBPL7",1.51241066571987,1.06562753877889,2.27349548037345,1.33144186243633,2.33868784075473,3.17471960158328,1.70101459752777,1.72405843290217
"ENSG00000006042","TMEM98",0.241985706515179,0.236806119728642,0.336814145240511,0.249645349206811,0.0961104592090986,0.341892880170507,0.100059682207516,0.166844364474404
"ENSG00000006047","YBX2",1.93588565212144,2.09178739093634,2.61030962561396,2.20520058466017,1.76202508550014,1.90483176094997,1.95116380304656,1.66844364474404
"ENSG00000006059","KRT33A",0,0,0,0,0,0,0,0
"ENSG00000006071","ABCC8",0,0,0,0,0,0,0,0
"ENSG00000006074","CCL18",0.0604964266287949,0.0789353732428807,0,0.0416075582011352,0.0640736394727324,0.146525520073074,0.300179046622548,0.278073940790673
"ENSG00000006075","CCL3",44.0413985857627,31.3768108640451,38.9862373115892,39.693610523883,30.1466473719206,37.9989515389506,50.1799306270692,47.7731030278376
"ENSG00000006114","SYNRG",100.363571777171,107.273172237075,100.033801136432,106.224096087498,130.293745867801,129.968136304817,146.587434434011,135.3663943769
"ENSG00000006116","CACNG3",0,0,0,0.0832151164022704,0,0,0,0
"ENSG00000006118","TMEM132A",16.7575101761762,13.6558195710184,14.6514153179622,14.5210378121962,23.8353938838565,23.7859760918624,19.8618469181919,18.7421836092914
"ENSG00000006125","AP2B1",187.478426122635,213.756990741721,205.961849814572,210.74228228875,277.695153474822,262.280680930803,267.559590222897,255.883640315577
"ENSG00000006128","TAC1",0.604964266287949,0.0789353732428807,0,0.124822674603406,0.512589115781859,0.586102080292298,0.950566980971401,0.889836610530154
"ENSG00000006194","ZNF263",40.7140951211789,38.36259139604,37.7231842669372,41.3163052937272,28.9933218614114,29.4027876946636,31.3186805309525,30.8662074277647
"ENSG00000006210","CX3CL1",0,0.0394676866214404,0,0.0832151164022704,0.128147278945465,0.146525520073074,0,0.0556147881581346
"ENSG00000006282","SPATA20",24.6825420645483,24.5094333919145,24.7558396751776,24.0491686402561,26.2061185443476,25.3000731326175,20.1620259648144,18.6865688211332
"ENSG00000006283","CACNA1G",0.786453546174333,0.710418359185926,0.336814145240511,0.332860465609082,0.352405017100028,0.293051040146149,0.450268569933821,0.166844364474404
"ENSG00000006327","TNFRSF12A",16.4550280430322,13.537416511154,14.3146011727217,13.5224564153689,10.6362241524736,7.91237808394602,9.45563996861025,9.89943229214796
"ENSG00000006377","DLX6",0,0,0,0,0,0,0,0
"ENSG00000006432","MAP3K9",21.6577207331086,21.5493568953064,18.1037603066775,21.2198546825789,25.3090875917293,19.6832615298163,21.0125332635783,22.301530051412
"ENSG00000006451","RALA",148.942202360093,162.567401193713,139.272649056951,144.04536649233,100.531540332717,103.691226371712,128.226482748932,113.676626995227
"ENSG00000006453","BAIAP2L1",9.49793898072079,9.82745396873865,10.2728314298356,8.36311919842817,6.31125348806414,5.86102080292298,4.752834904857,5.72832318028786
"ENSG00000006459","KDM7A",184.695590497711,224.68953993586,171.943621145281,204.501148558579,229.607887050537,175.244522007397,257.103353432212,228.298705389142
"ENSG00000006468","ETV1",0.0604964266287949,0,0.0842035363101278,0,0,0,0.0500298411037579,0
"ENSG00000006530","AGK",29.6432490481095,24.2726272721858,31.3237155073675,27.9602791111629,30.178684191657,30.6726755352969,29.767755456736,27.5293201382766
"ENSG00000006534","ALDH3B1",0,0.0789353732428807,0.0842035363101278,0,0.0320368197363662,0,0,0
"ENSG00000006555","TTC22",32.0026096866325,28.7324758604086,36.6285382949056,32.9531860952991,34.0871761994936,37.9012678589019,27.4663827659631,30.6993630632903
"ENSG00000006576","PHTF2",82.6986152015626,83.355754144482,82.8562797291657,87.1678344313782,73.6206117541696,75.6560101977308,121.322364676613,104.667031313609
"ENSG00000006606","CCL26",0.12099285325759,0.197338433107202,0.0842035363101278,0.457683140212487,0.128147278945465,0.195367360097433,0.550328252141337,0.444918305265077
"ENSG00000006607","FARP2",42.468491493414,45.8614518541137,38.7336267026588,43.8543663439965,64.6823390477234,64.1293359519822,57.1841083815953,62.0104887963201
"ENSG00000006611","USH1C",0,0,0,0,0,0,0,0
"ENSG00000006625","GGCT",37.2657988033376,43.2960522237201,33.6814145240511,36.5314361005967,30.4029419298115,33.5055022567097,32.4193370352351,32.3678067080343
"ENSG00000006634","DBF4",75.6205332859936,83.2373510846177,67.0260149028617,66.3224477726095,44.4350689743399,44.5437581022146,65.0888232759891,59.897126846311
"ENSG00000006638","TBXA2R",0.483971413030359,0.394676866214404,0.75783182679115,0.540898256614758,0.800920493409155,1.12336232056024,0.650387934348853,0.611762669739481
"ENSG00000006652","IFRD1",75.6810297126224,71.3575774115642,68.7942891653744,70.3999884763207,36.393827220512,35.2149666575622,49.3794531694091,44.6030601028239
"ENSG00000006659","LGALS14",0.241985706515179,0.0394676866214404,0.168407072620256,0.416075582011352,0.288331377627296,0.146525520073074,0.0500298411037579,0.0556147881581346
"ENSG00000006695","COX10",37.9312594962544,31.3768108640451,32.3341579430891,37.862877963033,27.8720331706386,28.3282672141277,28.8171884757646,28.1410828080161
"ENSG00000006704","GTF2IRD1",17.6649565756081,17.5236528599195,16.5880966530952,16.3517703730461,16.7872935418559,17.8761134489151,18.9112799372205,18.0748061513937
"ENSG00000006712","PAF1",92.5595327420561,84.9344616093396,97.4234915108178,88.4992762938146,67.7258369226782,78.3423113990705,72.0429711894114,66.4040570608127
"ENSG00000006715","VPS41",20.8712671869342,23.0885966735426,24.2506184573168,22.1768285212051,39.4693619152032,41.5155640207044,49.3294233283053,39.3196552278012
"ENSG00000006740","ARHGAP44",0.12099285325759,0.118403059864321,0.252610608930383,0.208037791005676,0.416478656572761,0.390734720194865,0.150089523311274,0
"ENSG00000006744","ELAC2",73.6846476338721,69.7394022600851,74.9411473160137,78.3054245345364,74.1332008699514,73.8488621168295,67.1900766023469,74.0232830384771
"ENSG00000006747","SCIN",0.241985706515179,0.0789353732428807,0.252610608930383,0.208037791005676,0.0961104592090986,0.0488418400243581,0.25014920551879,0.278073940790673
"ENSG00000006756","ARSD",1.81489279886385,1.93391664445058,3.11553084347473,2.62127616667152,4.70941250124583,6.34943920316656,4.15247681161191,5.28340487502279
"ENSG00000006757","PNPLA4",8.04602474162972,7.61726351793799,8.75716777625329,7.11489245239412,6.69569532490054,7.57048520377551,5.75343172693216,6.34008585002734
"ENSG00000006788","MYH13",0,0.118403059864321,0,0,0,0,0,0
"ENSG00000006831","ADIPOR2",98.0647075652765,106.128609325053,99.4443763822609,109.927168767399,115.781066527227,107.940466453831,117.770245958246,111.952568562325
"ENSG00000006837","CDKL3",0.0604964266287949,1.14456291202177,0.589424754170894,0.582505814815893,0.640736394727324,0.683785760341014,0.650387934348853,0.444918305265077
"ENSG00000007001","UPP2",0,0.0394676866214404,0,0.0416075582011352,0,0.0488418400243581,0,0.111229576316269
"ENSG00000007038","PRSS21",5.56567124984913,5.17026694740869,5.30482278753805,6.11631105556687,4.77348614071857,6.00754632299605,4.45265585823446,4.3379534763345
"ENSG00000007047","MARK4",53.5393375664834,52.1762817135441,49.6800864229754,50.178715190569,57.121649589941,56.9984273084259,54.2323477564736,45.6597410778285
"ENSG00000007062","PROM1",1.1494321059471,0.592015299321605,0.336814145240511,0.95697383862611,1.47369370787285,1.56293888077946,1.65098475642401,0.945451398688288
"ENSG00000007080","CCDC124",41.4400522407245,38.4020590826615,38.4810160937284,34.5342733069422,31.2679360626934,32.2844562561007,25.2650697573978,25.9164912816907
"ENSG00000007129","CEACAM21",8.16701759488731,7.69619889118087,7.15730058636086,7.53096803440547,9.35475136301893,9.5730006447742,9.80584885633655,9.62135835135729
"ENSG00000007168","PAFAH1B1",157.956169927783,152.503141105246,154.766099738015,164.973968267501,158.16577903844,160.59197000009,175.404622909775,166.844364474404
"ENSG00000007171","NOS2",0.241985706515179,0,0,0,0.0961104592090986,0.0488418400243581,0.100059682207516,0.0556147881581346
"ENSG00000007174","DNAH9",0,0,0,0,0,0,0,0
"ENSG00000007202","KIAA0100",219.299546529381,209.61288364647,213.203353937243,241.53187535759,273.978882385404,231.070745155238,261.405919767135,236.918997553653
"ENSG00000007216","SLC13A2",0,0,0,0,0,0,0,0
"ENSG00000007237","GAS7",1.51241066571987,0.868289105671688,0.421017681550639,1.66430232804541,0.993141411827353,0.78146944038973,1.20071618649019,0.778607034213884
"ENSG00000007255","TRAPPC6A",12.8252424453045,13.8136903175041,13.0515481280698,9.90259885187018,12.9108383537556,11.6731997658216,8.30495362322382,11.0673428434688
"ENSG00000007264","MATK",5.8681533829931,5.36760538051589,4.29438035181652,5.40898256614757,5.41422253544589,4.34692376216787,4.25253649381942,5.45024923949719
"ENSG00000007306","CEACAM7",0,0,0,0,0,0,0,0
"ENSG00000007312","CD79B",46.2192699443993,40.5727818468407,44.6278742443677,43.6463285529908,28.3205486469477,29.0120529744687,25.415159280709,29.0309194185463
"ENSG00000007314","SCN4A",0.0604964266287949,0.315741492971523,0.0842035363101278,0.166430232804541,0.160184098681831,0.341892880170507,0.0500298411037579,0
"ENSG00000007341","ST7L",3.69028202435649,4.8939931410586,3.28393791609498,4.28557849471693,3.23571879337299,5.03070952250889,4.85289458706452,6.00639712107854
"ENSG00000007350","TKTL1",5.14219626344756,4.81505776781572,5.30482278753805,4.99290698413622,2.88331377627296,1.95367360097433,2.8517009429142,3.22565771317181
"ENSG00000007372","PAX6",0.786453546174333,1.14456291202177,0.589424754170894,0.624113373017028,0.160184098681831,0.390734720194865,0.500298411037579,0.556147881581346
"ENSG00000007376","RPUSD1",7.86453546174333,7.85406963766663,7.91513241315201,7.78061338361228,9.61104592090986,9.76836800487163,9.80584885633655,9.0095956816178
"ENSG00000007384","RHBDF1",0.786453546174333,0.197338433107202,0.505221217860766,0.166430232804541,0.608699574990958,1.46525520073074,1.45086539200898,1.16791055132083
"ENSG00000007392","LUC7L",6.35212479602346,5.68334687348741,5.13641571491779,6.7404244285839,5.22200161702769,5.32376056265504,6.50387934348853,7.28553724871563
"ENSG00000007402","CACNA2D2",5.74716052973551,4.81505776781572,6.14685815063933,6.0330959391646,8.84216224723708,8.79153120438446,8.60513266984636,7.67484076582257
"ENSG00000007516","BAIAP3",0.483971413030359,0.789353732428807,0.589424754170894,0.416075582011352,1.08925187103645,1.12336232056024,0.300179046622548,0.72299224605575
"ENSG00000007520","TSR3",23.3516206787148,25.9302701102863,24.0822113846965,26.0879389921118,24.1877989009565,24.0790271320086,16.8100266108627,19.020257550082
"ENSG00000007541","PIGQ",5.32368554333395,4.02570403538692,5.13641571491779,6.28274128837141,8.77808860776434,9.08458224453061,7.85468505329,8.23098864740392
