"hsap_gene_name","decidua"
"RFWD2",9.21262384941302
"RP11-492I21.1",0.0715453538039416
"RP11-195C7.1",0.00730081550109147
"PAPPA2",0.0471183066001802
"ASTN1",0.333596635803685
"BRINP2",2.70331792992279
"RP1-35C21.1",0.10181922444704
"RP1-35C21.2",0.00410089911228821
"RP11-63B19.1",0
"SEC16B",1.27139484049117
"RASAL2-AS1",0.461946596622026
"RASAL2",8.506164650995
"TEX35",0
"C1orf220",0.107563424107777
"C1ORF220",0
"RP5-1098D14.1",0.0522680192601108
"RP11-428K3.1",0
"RALGPS2",3.56167504084238
"ANGPTL1",22.1050898037427
"FAM20B",4.11456857018022
"TOR3A",20.3743195311949
"ABL2",10.3167567037115
"SOAT1",31.216918744877
"AXDND1",0.54933559106181
"AL160286.1",0
"RP11-545A16.1",0
"NPHS2",0
"TDRD5",0
"RP11-12M5.1",0
"FAM163A",0
"RP11-12M5.3",0
"RP11-12M5.4",0
"TOR1AIP2",26.7568677337119
"IFRG15",0
"RP11-533E19.7",0.918610871032618
"TOR1AIP1",17.6966905072865
"RP11-533E19.2",0
"RP11-533E19.5",0.511001671692191
"CEP350",11.6553266001885
"RP11-502H18.2",0
"QSOX1",25.8662325344818
"LHX4",0.904847020279474
"RP5-1180C10.2",0.775108146844587
"ACBD6",26.1512096601586
"OVAAL",0.0252752940799423
"XPR1",3.70825553834431
"RP11-46A10.2",0
"KIAA1614",0.483368480043576
"RP11-46A10.5",0.208663095925838
"RP11-46A10.4",0.0616746968373069
"AL162431.1",0
"STX6",7.43201371400581
"MR1",15.2800770656956
"IER5",27.7348007682667
"RP11-309G3.3",0.366892898763147
"RP11-540K16.1",0.0081063461170979
"RP11-540K16.2",0
"RP11-380B22.1",0
"CACNA1E",0.0576539807652224
"RP11-33M22.2",0
"ZNF648",0
"RP11-538D16.2",0.1646800488968
"RP11-538D16.3",0.0124407641260612
"GS1-122H1.1",0
"GS1-122H1.2",0
"GLUL",257.572164514576
"TEDDM1",0
"LINC00272",0
"RGSL1",0.00749741436670735
"RNASEL",3.8823608363334
"RGS16",70.0420763260596
"RP11-317P15.4",0.490169825032942
"RP11-317P15.5",0
"RGS8",0
"RP11-317P15.3",0
"NPL",14.7114477478124
"DHX9",15.7073216278956
"SHCBP1L",0.0460308431158676
"LAMC1",37.5125870735311
"RP11-181K3.4",0
"LAMC2",1.09637339513286
"NMNAT2",1.20461696527237
"SMG7",6.579217022359
"NCF2",7.03064658353112
"RP1-127C7.6",0.123249966667051
"ARPC5",367.565530895059
"RGL1",5.25685610024987
"APOBEC4",0.0681075625871227
"RP11-444D13.1",0
"COLGALT2",1.16302013980662
"TSEN15",26.1229927139914
"RP11-382D12.1",0
"RP11-382D12.2",0.136292604151486
"C1orf21",69.3890735869577
"EDEM3",8.48258714062638
"FAM129A",6.76719082361782
"GS1-120K12.4",0
"RNF2",9.79967056512965
"TRMT1L",5.90709831828482
"SWT1",1.36535487313127
"IVNS1ABP",50.3789171493514
"GS1-279B7.2",0.717321804963902
"GS1-279B7.1",0
"GS1-204I12.1",0
"GS1-204I12.4",0.0647362950835697
"HMCN1",1.00979654238112
"GS1-174L6.4",0
"PRG4",0.980725620932045
"TPR",68.141467143736
"C1orf27",14.8380855022071
"AL596220.1",0
"OCLM",0.00689647757511352
"PDC",0
"RP11-295K2.3",0
"GS1-304P7.3",0
"PTGS2",5.6463286903936
"RP5-973M2.2",0.177188656660858
"PLA2G4A",2.20554936661303
"LINC01036",0
"LINC01037",0.220300879069161
"RP11-445P19.3",0
"ERVMER61-1",0
"RP11-201A3.1",0
"RP11-669M2.1",0
"RP11-316I3.1",0
"RP11-316I3.2",0
"LINC01035",0
"RP11-398M15.1",0
"RP11-445J9.1",0
"BRINP3",0
"RP11-547I7.1",0
"RP11-547I7.2",0
"RP11-161I10.1",0
"RP11-463J7.2",0
"RP11-309H21.3",0
"RP11-309H21.2",0
"RP11-541F9.1",0
"RP11-541F9.2",0
"RGS18",6.60592935164177
"RGS21",0
"RP5-1011O1.2",0
"RP5-1011O1.3",0
"RGS1",214.118222271287
"RGS13",1.32460513336729
"RGS2",349.638653049179
"LINC01032",0
"UCHL5",9.83146215530509
"TROVE2",38.2828617306611
"RP11-101E13.5",0.278061649141835
"GLRX2",25.4949811819679
"CDC73",21.3264623935874
"B3GALT2",0.644271581169281
"LINC01031",0.0416220478313914
"RP11-21J7.1",0
"RP11-98G13.1",0
"RP11-563D10.1",0.149613486321917
"RP11-476H20.1",0
"RP11-476B1.1",0.0247423143629308
"KCNT2",0.0381838989169083
"CFH",25.1598510760252
"CFHR3",0
"CFHR1",0.0445312919268927
"CFHR2",0
"CFHR4",0
"CFHR5",0
"F13B",0
"ASPM",4.22594772837683
"ZBTB41",3.50270817409677
"CRB1",0.306413707941794
"RP11-75C23.1",0
"DENND1B",11.0459066943248
"RP11-448G4.4",0
"C1orf53",8.90166758707948
"LHX9",0
"NEK7",7.25608722778037
"ATP6V1G3",0.0174151443174724
"RP11-553K8.2",0
"PTPRC",114.932350452947
"RP11-553K8.5",0
"MIR181A1HG",5.27513420766451
"RP11-16L9.2",0.0039215775778751
"RP11-16L9.3",0.187955546388552
"RP11-16L9.4",0
"RP11-382E9.1",0
"NR5A2",1.72696930190634
"RP11-532L16.3",0
"LINC00862",0
"ZNF281",6.54090587442215
"RP11-469A15.2",0
"KIF14",0.602000559911055
"DDX59",5.72630562023269
"RP11-92G12.3",0.579040664759746
"CAMSAP2",5.65492096261783
"GPR25",0
"C1orf106",0.885105601181683
"KIF21B",0.757706419537197
"RP11-168O16.1",0.283277253234828
"RP11-168O16.2",0
"CACNA1S",0
"ASCL5",0
"TMEM9",36.1251854964689
"IGFN1",0.0280165259916285
"RP11-567E21.3",0
"PKP1",0.0499685209248566
"TNNT2",0.0961840524300561
"LAD1",3.36426534754139
"TNNI1",0
"RP11-134G8.8",0.0478802720015171
"PHLDA3",8.20802923698338
"CSRP1",96.231131053766
"RP11-134G8.7",0.762229078507335
"RPS10P7",0.407921068392175
"AC096677.1",0.291823723211028
"NAV1",3.42286763925754
"RP11-25B7.1",0
"IPO9-AS1",0.937139349777566
"RP11-90L20.2",0.00933588231165752
"IPO9",6.57098801975968
"SHISA4",20.5106663247955
"RP11-307B6.3",0.0179518554798191
"LMOD1",52.4370858052162
"TIMM17A",57.1916741684543
"RNPEP",30.6363094609426
"RP11-465N4.5",0
"RP11-465N4.4",0.0149728781245375
"ELF3",39.916146366252
"GPR37L1",0
"ARL8A",13.9434979156245
"PTPN7",29.9029379538361
"LGR6",0
"UBE2T",10.6116059030512
"PPP1R12B",3.91825082950405
"SYT2",0.0424155166331899
"RP11-569A11.1",0.0700007168073401
"RP11-569A11.2",0
"KDM5B",13.2785979459083
"RP11-480I12.10",0.163643506249882
"PCAT6",2.86129801267147
"RP11-480I12.4",0
"RP11-480I12.7",0.00694923565287562
"RABIF",27.174015769022
"KLHL12",6.42534411821902
"ADIPOR1",44.9965900712457
"CYB5R1",29.3136266387879
"TMEM183A",34.8551033228619
"PPFIA4",0
"MYOG",0
"ADORA1",0.109463446735979
"RP11-335O13.7",0
"RP11-335O13.8",0
"MYBPH",0
"CHI3L1",3.50630286990063
"CHIT1",2.21684746879138
"RP11-134P9.3",1.57629598963144
"LINC01136",0.145555054794911
"BTG2",198.767012592887
"FMOD",12.9695620021474
"PRELP",1.48391655466926
"OPTC",0
"ATP2B4",35.2319140818363
"LAX1",2.4759183223532
"ZC3H11A",21.4656921471521
"ZBED6",9.14475573620256
"SNRPE",253.119800564299
"LINC00303",0.0254288458469808
"SOX13",2.20626299730822
"RP11-74C13.4",0
"ETNK2",2.56585514327471
"RP11-74C13.3",0
"REN",63.6073129694243
"KISS1",0.220824264113082
"GOLT1A",0.440858463815318
"PLEKHA6",0.105990214901408
"RP11-203F10.5",0
"RP11-739N20.2",0
"PPP1R15B",14.6847841931878
"PIK3C2B",1.16573893886232
"MDM4",28.3568294283204
"RP11-430C7.4",0.0610416179437381
"LRRN2",0.462513089057354
"RP11-430C7.5",0.17981644495589
"RP11-23I7.1",0
"NFASC",2.94421022511867
"CNTN2",0
"TMEM81",0.675112287081765
"RBBP5",5.55523325536504
"DSTYK",6.89915090662814
"TMCC2",0.0430409301586428
"RP11-383G10.5",0
"NUAK2",3.33535232327189
"KLHDC8A",0.0491453549063749
"LEMD1-AS1",0
"LEMD1",0
"RP11-576D8.4",0
"CDK18",0.577229321183991
"MFSD4",1.4076330242951
"ELK4",7.68943477397213
"SLC45A3",0.644531103460072
"NUCKS1",197.133658770805
"AC119673.1",0
"RAB7L1",10.795998701802
"SLC41A1",3.391549773242
"PM20D1",0.444712525335124
"SLC26A9",0
"RP4-681L3.2",0
"RP11-312O7.2",0.94324267931496
"FAM72A",3.34616386017241
"RP11-38J22.1",0
"RP11-38J22.3",0.00889700390546442
"AVPR1B",0
"C1orf186",12.4445237915045
"RP11-38J22.6",0
"CTSE",0
"SRGAP2",8.48335950771645
"SRGAP2-AS1",0
"IKBKE",3.42806851723596
"C1orf147",0
"RP11-534L20.5",0
"RASSF5",16.6193797653688
"EIF2D",19.1760101996647
"RP11-343H5.6",0.484793949715534
"DYRK3",2.21589467154629
"MAPKAPK2",13.1748014761777
"IL10",7.14620327779421
"IL19",1.04338482284869
"IL20",0.255242064973124
"IL24",0
"FAIM3",8.8397058804701
"PIGR",6.88836537451191
"FCAMR",0
"C1orf116",1.24456813666754
"YOD1",3.37711212350314
"PFKFB2",1.87307580437562
"C4BPB",2.02916809247889
"C4BPA",27.5940738657556
"RP11-164O23.7",0
"RP11-6J21.2",0
"CD55",361.778124739084
"CR2",0.0194400412750956
"CR1",1.66616912885853
"RP11-78B10.2",0
"CR1L",0.321292877037662
"CD46",27.5365740507928
"RP11-328D5.1",0
"CD34",11.6374989121769
"PLXNA2",1.4839108531267
"RP11-565N2.1",0
"RP11-565N2.2",0
"RP11-459K23.2",0
"RP5-1051D14.1",0
"RP11-385M4.1",0
"RP11-372M18.1",0
"RP11-372M18.2",0
"MIR205HG",0
"RP1-272L16.1",0
"CAMK1G",0.238103210973698
"LAMB3",13.8282578979628
"RP1-28O10.1",0.634626942590543
"G0S2",127.52662650746
"HSD11B1",6.90933114726775
"TRAF3IP3",55.6722311782065
"C1orf74",0.408339574435307
"IRF6",2.77313531862813
"DIEXF",5.3101383052247
"SYT14",0.537222624262
"SERTAD4-AS1",2.60468157719001
"SERTAD4",0.0167523903281009
"HHAT",0.227946682617966
"KCNH1",0.909623860534091
"RP11-543B16.3",0
"RCOR3",10.7383239171004
"TRAF5",14.4143670602735
"RP11-318L16.6",0.288220757586573
"RD3",0
"RP11-359E8.3",0
"SLC30A1",7.76306904461504
"RP11-354K1.2",0
"RP11-354K1.1",0.0644610917362557
"NEK2",1.27285410634415
"RP11-122M14.1",0.0154085842671359
"RP11-122M14.3",0
"LPGAT1",9.79550562655752
"RP11-552D8.1",0
"INTS7",2.63559955522201
"DTL",1.88537768311895
"RP11-15I11.2",0.111965673454306
"RP11-15I11.3",1.77496991860629
"PPP2R5A",16.2643948663733
"RP11-384C4.7",0.169893834885897
"RP11-384C4.2",0
"TMEM206",3.7278361769909
"NENF",119.27237953413
"RP11-61J19.2",0.00557093653994658
"RP11-61J19.3",0.00664897016660943
"RP11-61J19.4",0.0245889314348454
"ATF3",157.238319376287
"RP11-338C15.5",0
"FAM71A",0.0528517973815518
"RP11-338C15.3",0.153169976285167
"BATF3",3.31640421248485
"NSL1",36.7280216855201
"TATDN3",8.56823808822168
"C1orf227",0.66106939191738
"FLVCR1-AS1",2.69433350524504
"FLVCR1",2.64103611004372
"VASH2",0.115749900721279
"ANGEL2",8.52768223839201
"RPS6KC1",5.60204816508484
"RP11-554K11.2",0
"RP11-323I1.1",0
"PROX1-AS1",0.110136823014382
"PROX1",7.72773063215401
"RP11-53A1.2",0
"SMYD2",15.9484036412027
"PTPN14",6.03696302240359
"CENPF",14.2249105355834
"KCNK2",0.0202904805485815
"KCTD3",5.87654194171943
"USH2A",0
"RP5-1111A8.3",0
"RP11-22M7.2",0
"RP5-1099E6.3",0
"ESRRG",0.166884875802453
"GPATCH2",19.7543431758098
"RP11-361K17.2",0
"SPATA17",2.49698108044212
"SPATA17-AS1",0
"LINC00210",0
"RP11-152L7.1",0
"RP11-152L7.2",0
"RRP15",19.9814696750312
"RP11-224O19.2",0.0110283022398588
"TGFB2",2.47592423265658
"C1orf143",0.106940267840894
"RP11-412H9.2",0
"RP11-135J2.4",0.326902186616036
"LYPLAL1",43.1358695262613
"RP11-135J2.3",0
"RP11-392O17.1",1.15186178238817
"RP11-95P13.1",9.70906393240633
"RP11-95P13.2",0.406089359455191
"SLC30A10",0
"EPRS",25.7079906066652
"BPNT1",6.08193222962006
"IARS2",13.2009368187852
"RAB3GAP2",9.18777403488356
"RP11-302I18.3",0
"RP11-410C4.5",0
"AC096644.1",0
"RP11-410C4.4",0
"MARK1",0.321553739013673
"RP11-322F10.2",0
"C1orf115",3.84526580370441
"MARC2",1.94839920947675
"MARC1",0.476093641190146
"RNU6ATAC35P",0
"RP11-295M18.6",0.0105850867636058
"RP11-295M18.2",0
"HLA-AS1",0.0262286953446925
"HLX",4.27270197976061
"RP11-421L10.1",0.0300089573969957
"RP11-103C3.1",0
"DUSP10",10.6671071294797
"RP11-191N8.2",0
"RP11-815M8.1",0
"RP11-400N13.2",0
"RP11-400N13.3",1.24660518107966
"RP11-400N13.1",0.906312018119192
"RP11-358H9.1",0
"HHIPL2",0.00453487665706887
"TAF1A",2.79332007026027
"RP11-378J18.3",2.35576791994077
"MIA3",16.7988215285727
"RP11-378J18.8",0.292201555407007
"AIDA",28.1922241037065
"BROX",19.9526961473114
"FAM177B",1.11821477792016
"RP11-452F19.3",14.0059214918057
"DISP1",2.10962105792638
"TLR5",1.94376542953357
"RP11-239E10.2",0
"RP11-239E10.3",0
"SUSD4",0.0415110124276623
"C1orf65",0
"CAPN8",0.26431931189972
"CAPN2",56.5509726904638
"TP53BP2",3.26424084157507
"RP11-504P24.8",2.63418515335896
"RP11-504P24.4",0
"RP11-504P24.6",0
"AC138393.1",0
"FBXO28",8.96056155274971
"DEGS1",66.4695160332684
"RP11-365O16.6",0.0424626762865788
"NVL",10.6731339021792
"CNIH4",76.254417341526
"WDR26",10.6795251783167
"CNIH3",2.87731948874903
"RP11-100E13.1",0.23720941675191
"RP11-3L21.2",0
"RP11-449J1.1",0
"DNAH14",3.6540006258454
"LBR",12.1978403868441
"AC092811.1",0
"ENAH",8.97933207327958
"RP11-145A3.1",0.0145295215249849
"SRP9",142.691418842737
"EPHX1",32.8112104647377
"RP11-285F7.2",1.46789627003066
"TMEM63A",7.12644388517522
"LEFTY1",6.4956613417101
"RP4-559A3.7",0
"PYCR2",40.0084044403693
"LEFTY2",3.24311188002221
"SDE2",3.71700764107586
"RP11-396C23.4",0.00721767853720002
"H3F3A",1131.39168989796
"RP11-396C23.2",0.14250979797293
"ACBD3",16.9310580849398
"RP11-275I14.4",0.113358280066583
"MIXL1",0
"LIN9",0.640362694862768
"PARP1",36.9541939199555
"C1orf95",2.61027044852069
"ITPKB",3.33060107718522
"ITPKB-AS1",0.468756079432408
"PSEN2",6.06795073068801
"ADCK3",7.7277389847135
"CDC42BPA",15.1880469280458
"RP5-1087E8.3",0
"RP11-1B20.1",0.0104818684743949
"CTD-2090I13.1",0.031048360695079
"RP11-275O4.3",0
"ZNF678",0.877369187887674
"SNAP47",13.0952465588464
"JMJD4",8.06522704905752
"SNAP47-AS1",0
"PRSS38",0
"WNT9A",1.07632950290398
"WNT3A",0
"ARF1",253.325237787919
"C1orf35",25.9773371855717
"MRPL55",64.4635781646363
"GUK1",442.813390813838
"GJC2",0.302765048748044
"IBA57-AS1",0.0354971969586912
"IBA57",5.87046604554714
"C1orf145",0
"OBSCN",0.435002463050515
"RP5-1139B12.2",0.0844751274985679
"RP5-1139B12.3",0
"RP5-1139B12.4",0
"RP11-245P10.6",0
"TRIM11",6.98484194283062
"RP11-245P10.8",0
"RP11-245P10.4",0
"TRIM17",0.358278336959953
"HIST3H3",0
"HIST3H2A",0.0330231896032929
"HIST3H2BB",0.111337153829399
"RNF187",9.14510176193844
"RHOU",13.2113621566092
"RP5-1065P14.2",3.09672664667144
"RP5-1061H20.5",0.00502939272667933
"TMEM78",0.1144948800752
"RP5-1061H20.4",0.1820116887678
"RAB4A",46.8965560741612
"SPHAR",0
"RP4-803J11.2",0.0186243732770603
"CCSAP",2.10381340444894
"ACTA1",0
"RP5-1068B5.3",0.1595901850611
"NUP133",4.05584247698308
"RP4-613A2.1",0.021274032470696
"ABCB10",2.71125043466846
"TAF5L",1.03030010430935
"URB2",1.13972646445202
"RP11-286M16.1",0
"RP11-552D4.1",0.166045537930215
"GALNT2",11.0524466271194
"RP5-956O18.2",0
"RP5-956O18.3",0
"PGBD5",1.00860762674353
"RP11-543E8.1",0
"COG2",9.54281241322286
"AGT",0.549414193567129
"RP11-99J16--A.2",0
"CAPN9",0.124950913833615
"RP5-858B6.1",0
"C1orf198",5.46610287524801
"RP5-858B6.3",0.00545802465747784
"TTC13",4.62209696047981
"ARV1",14.4888384761204
"FAM89A",40.9185371994606
"TRIM67",0.698507055179623
"RP5-1097F14.3",0
"C1orf131",24.3005390185516
"GNPAT",22.1157966517168
"EXOC8",2.5503904683152
"SPRTN",5.40129335037814
"EGLN1",7.6592652606394
"RP11-295G20.2",12.0472378390813
"TSNAX-DISC1",0.00623922322369658
"TSNAX",28.4578474166605
"LINC00582",0.0394796752512457
"DISC1",3.70086462733662
"RP5-865N13.2",0
"RP5-865N13.1",0
"SIPA1L2",12.3632786378542
"RP11-66A2.1",0
"RP11-66A2.2",0
"MAP10",1.82047511787613
"NTPCR",63.4097402948328
"PCNXL2",2.40524709335357
"MLK4",0.83844167816153
"KCNK1",5.85711427640566
"SLC35F3",0.446692549489821
"RP11-488L4.1",0
"RP4-799P18.2",0
"RP4-799P18.3",0
"RP5-827C21.2",0
"RP5-827C21.6",0.0339916110362249
"RP5-827C21.4",6.67856879861446
"COA6",47.7080285728644
"TARBP1",4.73891284017791
"RP5-855F14.1",0.226821512734922
"RP5-855F14.2",0
"IRF2BP2",25.3215915119151
"RP4-781K5.2",0.065932650288305
"LINC00184",0
"RP4-781K5.9",0
"RP4-781K5.4",0
"RP4-781K5.5",0
"RP4-781K5.6",0
"RP4-781K5.7",0
"LINC01132",0.051373994925585
"RP11-443B7.2",0.0437585321171645
"RP11-443B7.1",2.91441702771112
"RP11-443B7.3",0.0726841598684289
"RP4-597N16.4",0.0609226997830747
"TOMM20",128.447245169721
"RBM34",4.9006685883066
"ARID4B",50.0014279284989
"GGPS1",43.0293098314102
"TBCE",9.11187577392659
"TBCE-AS1",0.0127053960188958
"B3GALNT2",5.95002392344146
"GNG4",25.7727600952705
"LYST",12.9487606480777
"LYST-AS1",0
"RP5-940F7.2",0.016601146920117
"RP4-580N22.2",0.0181160524342156
"NID1",68.8518159551682
"GPR137B",21.9632746125816
"ERO1LB",9.09277471554768
"EDARADD",0.114808877516369
"LGALS8",24.2595202248292
"LGALS8-AS1",0.0808159831881762
"RP11-385F5.5",0.2869690107981
"RP11-385F5.4",0.147200347975695
"HEATR1",5.3331369348408
"ACTN2",0.875652531510022
"MTR",15.4192419229983
"MT1HL1",0
"RYR2",0.253956163979393
"RP11-193H5.1",0
"ZP4",0
"MTRNR2L11",0.0225746700102462
"RP11-136B18.2",0
"LINC01139",2.38211535849332
"RP11-177F15.1",0.064790849768589
"RP11-544D21.2",0.00799683645149979
"RP11-544D21.1",0
"CHRM3",0.128223183150646
"CHRM3-AS1",0
"RP11-35L17.3",0
"FMN2",0.027214972981611
"RP11-567G24.3",0
"RP11-177F11.1",0
"AL646016.1",0
"GREM2",0.0572496501339171
"RP11-467I20.2",0
"RP11-80B9.4",0
"RP11-80B9.1",0
"RGS7",0.205032181675581
"RP11-527D7.1",0.180989200984188
"FH",30.6791404563273
"KMO",0.874937838932591
"OPN3",4.59188469675067
"CHML",3.21444746879408
"WDR64",0.0144510418794414
"EXO1",0.515160749629924
"MAP1LC3C",0.0399536122637665
"PLD5",0
"RP11-561I11.4",0
"RP11-561I11.3",0
"RP11-261C10.1",0
"RP11-261C10.2",0.0129260787389141
"RP11-261C10.3",0.226936229085466
"CEP170",7.63712770454064
"RP11-261C10.5",0
"RP11-261C10.4",0
"AC092782.1",0
"SDCCAG8",25.9800538260952
"AKT3",5.0070266078094
"RP11-269F20.1",0
"RP11-278H7.1",0
"ZBTB18",1.29722402858487
"AL590483.1",0
"RP11-278H7.4",0.0725513502132756
"RP11-278H7.3",0
"C1orf100",0.455247155957205
"RP11-518L10.5",0.00557093653994658
"ADSS",32.4147447619738
"C1orf101",0.405856025570401
"DESI2",15.977343619732
"COX20",102.967882165858
"HNRNPU-AS1",10.4813531384884
"HNRNPU",90.3040218127786
"RP11-11N7.4",0.00995406449022881
"RP11-156E8.1",0.403554208521333
"EFCAB2",7.34544113528803
"KIF26B",0.70866062844929
"RP11-62I21.1",0
"RP11-522M21.2",0
"RP11-522M21.3",0
"SMYD3",11.3728899001021
"RP11-83A16.1",0
"RP11-36N20.1",0
"RP11-690C23.2",0
"TFB2M",9.65079485037019
"CNST",3.8314541025589
"RP11-439E19.9",0
"RP11-439E19.7",0.0210376566585979
"SCCPDH",102.65980271696
"RP11-439E19.10",0.0126002507460091
"AHCTF1",5.57517757886809
"ZNF670",1.55654188896941
"ZNF695",0.169130079435606
"ZNF669",3.76742291553267
"C1orf229",0.0197601119318711
"ZNF124",3.55001235621903
"RP11-488L18.10",7.05184110929127
"RP11-488L18.8",0.111003979274517
"ZNF496",1.59926511155487
"NLRP3",3.28612589626928
"OR2B11",0
"GCSAML",0.293836681857615
"GCSAML-AS1",0.0436440470098326
"OR2C3",0.00698915113209012
"RP11-978I15.10",0
"OR2G2",0
"OR2G3",0
"RP11-634B7.4",0.0438831567014422
"OR13G1",0
"OR6F1",0
"OR14A2",0
"OR14K1",0
"OR1C1",0
"OR14A16",0
"OR11L1",0
"TRIM58",0.230550424581476
"OR2W3",0
"OR2T8",0
"OR2AJ1",0
"OR2L13",0.0791336886910758
"OR2L8",0.0615621544439318
"OR2AK2",0
"OR2L5",0
"OR2L2",0
"OR2L3",0
"OR2M5",0
"OR2M2",0
"OR2M3",0
"OR2M4",0
"OR2T33",0
"OR2T12",0
"OR2M7",0
"OR14C36",0
"OR2T4",0
"OR2T6",0
"OR2T1",0
"OR2T7",0
"OR2T2",0
"OR2T3",0
"RP11-407H12.8",0
"OR2T5",0
"OR2G6",0
"RP11-438F14.3",0
"OR2T29",0
"OR2T34",0
"OR2T10",0
"OR2T11",0
"OR2T35",0
"OR2T27",0
"OR14I1",0
"XX-CR54.1",0
"XX-CR54.3",0
"LYPD8",0
"SH3BP5L",2.70758912264005
"ZNF672",6.39351463395941
"ZNF692",9.06400837524632
"AL672294.1",0
"PGBD2",1.19598215543286
"FAM110C",1.4981397426451
"AC079779.7",0
"SH3YL1",30.6330750588884
"ACP1",82.2812238426068
"FAM150B",3.6074312172298
"AC079779.5",0
"AC079779.6",0
"AC105393.1",0
"AC105393.2",0
"AC093326.1",0
"AC093326.2",0
"AC093326.3",0
"TMEM18",51.4217896207644
"AC092159.2",0.00469852739975854
"AC092159.3",0
"AC116609.1",0
"RP13-539J13.1",0.00583632919406276
"AC116609.3",0
"AC116609.2",0
"LINC01115",0
"AC113607.2",0
"AC113607.3",0
"AC116614.1",0
"SNTG2",0.0501519012072234
"AC114808.3",0
"AC114808.2",0
"AC108462.1",0
"TPO",0.0569447462991899
"AC144450.1",0
"AC141930.2",0
"AC144450.2",0.141183262287953
"PXDN",20.2278023707342
"MYT1L",0.126561991392794
"AC093390.1",0.0284133439732413
"MYT1L-AS1",0
"AC018685.1",0
"AC018685.2",0
"AC011995.1",0
"AC011995.3",0
"AC019118.2",0
"AC019118.3",0
"AC019118.4",0
"TSSC1",16.7591618519608
"TRAPPC12",15.8639987934301
"TRAPPC12-AS1",0.205510910817637
"RP11-1293J14.1",0
"ADI1",163.983619149983
"AC142528.1",0.632141327704723
"AC108488.4",1.49550842880989
"RP13-512J5.1",0.0203722631799783
"RNASEH1",19.1530158692077
"RNASEH1-AS1",13.3044590648429
"RPS7",3482.76775930718
"COLEC11",73.7093169217576
"AC010907.2",1.28193429371549
"ALLC",0.0135650514616616
"AC010907.5",0
"DCDC2C",0.0511721782887238
"AC019172.2",0.0232400399115149
"AC107070.1",0
"AC012445.1",0.417631395189555
"AC022311.1",0
"AC107057.1",0
"AC107057.2",0
"AC108025.2",0
"SOX11",0.0245665526582091
"AC010729.2",0
"AC010729.3",0
"DKFZP761K2322",0
"AC017053.1",0
"AC105253.1",0
"AC021021.2",0
"hsa-mir-7515",0
"LINC00487",0.245481965790124
"AC017076.5",0.029005594250952
"CMPK2",2.31521215091919
"RSAD2",1.97645979846671
"RP11-439M11.1",0.0621979719493687
"RNF144A",3.91891409359471
"AC019048.1",0
"RP11-557L19.1",0.0765809642671137
"AC092580.3",0.0803353075986745
"AC092580.4",9.48568353981669
"AC007463.2",0
"LINC00298",0
"LINC00299",0.653299860637376
"U91324.1",0
"AC011747.3",0
"AC011747.4",0.481405275562209
"AC011747.6",0
"AC011747.7",0.0377766537579816
"ID2",396.171442255661
"RP11-434B12.1",0.49072326123741
"KIDINS220",18.0298376066163
"MBOAT2",5.01185844462043
"RP11-734K21.5",0
"RP11-734K21.3",0.00502939272667933
"RP11-734K21.4",0
"ASAP2",2.92600766258556
"ITGB1BP1",106.390811046225
"CPSF3",13.9037791515578
"IAH1",81.5170701318507
"ADAM17",11.1965488362549
"RP11-400L8.2",0
"RP11-214N9.1",0.477205867440255
"YWHAQ",193.726311524264
"RP11-521D12.1",0.0204951152557153
"RP11-521D12.2",0
"RP11-521D12.5",0
"TAF1B",13.8622799616108
"RP11-95D17.1",0.52145438281105
"GRHL1",1.00444880001419
"AC010969.1",0
"RP11-254F7.1",0
"RP11-254F7.2",5.48388604758459
"KLF11",3.47923601846703
"RP11-254F7.3",0.0189786731507254
"CYS1",2.9586265155289
"AC104794.4",0
"RP11-254F7.4",0.481564033243698
"RRM2",10.9764626421317
"C2orf48",0.14784227155362
"HPCAL1",32.1015058560202
"ODC1",23.8159897602206
"RP11-320M2.1",0.249435392318671
"AC007249.3",0
"NOL10",15.7675539087247
"AC092687.5",0
"RN7SL832P",0.532433808402713
"AC092687.3",0
"ATP6V1C2",1.4265588857568
"RP11-791G15.2",0.541255658989715
"PDIA6",367.056428529955
"AC092687.4",0
"RP11-245G13.2",0.0162126922341958
"KCNF1",0.10661403460441
"AC062028.1",0
"C2orf50",0.509232559528949
"PQLC3",36.0910204895829
"ROCK2",18.0749553001808
"AC099344.2",0
"AC099344.3",0
"LINC00570",0.0167834302903835
"E2F6",4.38035329425413
"AC099344.1",0
"GREB1",10.2931859262604
"NTSR2",0.280627697084944
"LPIN1",16.5986391067813
"AC012456.3",0
"AC012456.4",0
"AC096559.1",0.111550983146472
"AC096559.2",0
"RP11-333O1.1",0
"TRIB2",6.34701324465646
"AC092635.1",0
"LINC00276",0.010550029089859
"AC016730.1",0
"AC011897.2",0
"FAM84A",1.68234707709502
"AC011897.1",0
"AC068286.1",0
"NBAS",6.15873475158123
"AC008278.2",0
"DDX1",34.2265002434492
"AC008278.3",0
"AC008271.1",0
"AC113608.1",0
"MYCNUN",0
"MYCNOS",0
"MYCN",0.164741615923651
"AC010145.4",0
"AC130710.1",0
"AC142119.1",0
"AC010745.1",0
"AC010745.2",0
"AC010745.3",0
"AC010745.4",0
"AC010880.1",0
"AC104623.2",0
"FAM49A",17.0093059016823
"AC008069.1",0
"AC080094.1",0
"RAD51AP2",0.00414174094485586
"VSNL1",0
